CUST_ID,BALANCE,PURCHASES,risk_appetite,neuro_score,conscientiousness,annual_revenue,years_with_bank,tier,psychotype,recommendation,estimated_LTV
USER_590,"1494,600661","6416,902314","0,4374894409","0,5462180757","0,3238955526","203,0680793",10,Retail,Standard,Standard Savings,"2030,68"
USER_591,"10240,84051","5172,038478","0,2560444864","0,5206279969","0,1362505651","615,4827951",11,Retail,Standard,Standard Savings,"6770,31"
USER_592,"2007,46357","6516,256257","0,1198933871","0,1391971447","0,8875630718","230,6983037",11,Retail,Rational Strategist,Standard Savings,"2537,68"
USER_593,"4241,393158","3251,367841","0,9115153282","0,2270548247","0,4707623924","277,0970147",4,Retail,Standard,Standard Savings,"1108,39"
USER_594,"22709,74125","3518,27576","0,9979620661","0,4871694086","0,878115197","1205,852578",1,HNW,Standard,Standard Savings,"1205,85"
USER_595,"6423,811416","9526,008956","0,1805962079","0,5141934585","0,5858521224","511,7107499",9,Retail,Standard,Standard Savings,"4605,4"
USER_596,"11012,89084","5711,700891","0,0384333928","0,2620803333","0,6741921166","664,8785596",5,Retail,Standard,Standard Savings,"3324,39"
USER_597,"1891,285171","11376,95733","0,2750544477","0,1397096845","0,8042611544","322,1034052",6,Retail,Rational Strategist,Standard Savings,"1932,62"
USER_598,"2135,50981","11074,09621","0,8348619181","0,1678291248","0,6591555446","328,2574147",3,Retail,Standard,Standard Savings,"984,77"
USER_599,"417,2721272","18751,65432","0,2938900832","0,6220954373","0,3980548407","395,8966928",11,Retail,Anxious Saver,Gold Deposit,"4354,86"
USER_600,"1850,473441","6023,44295","0,0569014805","0,1709336624","0,5136333839","212,992531",10,Retail,Standard,Standard Savings,"2129,93"
USER_601,"3265,481186","3488,806222","0,05249218395","0,3116857811","0,8030455247","233,0501837",8,Retail,Standard,Standard Savings,"1864,4"
USER_602,"1948,118175","909,4784387","0,4274228024","0,2883282011","0,3736502964","115,5954775",7,Retail,Standard,Standard Savings,"809,17"
USER_603,"928,8590786","6110,353941","0,9318257231","0,2774981529","0,3881214568","168,6500327",1,Retail,Standard,Standard Savings,"168,65"
USER_604,"1285,562135","1723,574589","0,2859204416","0,1347119214","0,09569011606","98,74959853",10,Retail,Standard,Standard Savings,"987,5"
USER_605,"6176,293434","1663,031571","0,4271576807","0,3595298955","0,9145844352","342,0753031",12,Retail,Standard,Standard Savings,"4104,9"
USER_606,"2310,922063","1360,93227","0,1019338054","0,1088062818","0,09103631495","142,7647486",5,Retail,Standard,Standard Savings,"713,82"
USER_607,"4529,811155","10402,09239","0,4935727933","0,5001782539","0,6482091774","434,5324055",10,Retail,Standard,Standard Savings,"4345,32"
USER_608,"7000,051847","10123,42025","0,6965470643","0,166856041","0,4131944788","552,4709973",9,Retail,Standard,Standard Savings,"4972,24"
USER_609,"11724,57434","4984,392715","0,2711503612","0,4450059573","0,4056193903","685,9165713",12,Retail,Standard,Standard Savings,8231
USER_610,"401,057301","3202,593213","0,2967113085","0,5900395438","0,6795518366","84,10472931",11,Retail,Standard,Standard Savings,"925,15"
USER_611,"16064,94244","5575,453476","0,8419750254","0,5004386845","0,06709373263","914,7561914",12,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"10977,07"
USER_612,"9885,936904","4672,648403","0,01036372235","0,3914788933","0,593705783","587,7498132",6,Retail,Standard,Standard Savings,"3526,5"
USER_613,"852,9543038","2686,996727","0,6364707086","0,2621668766","0,772031786","96,38764973",8,Retail,Rational Strategist,Standard Savings,"771,1"
USER_614,"20681,34698","2387,203015","0,3938846349","0,2915009565","0,8282127579","1081,81141",10,HNW,Rational Strategist,Stock Portfolio,"10818,11"
USER_615,"25366,93546","2412,764682","0,2983805136","0,4347434776","0,1705303894","1316,602067",1,HNW,Standard,Standard Savings,"1316,6"
USER_616,"630,2282756","4447,433495","0,6575938322","0,6720696806","0,8974190501","120,4600837",10,Retail,Standard,Standard Savings,"1204,6"
USER_617,"3241,768431","5215,926075","0,8346685218","0,4559195949","0,6561460918","266,4069431",11,Retail,Standard,Standard Savings,"2930,48"
USER_618,"16409,35183","3005,044252","0,5583921163","0,4288917087","0,8818548008","880,5684766",7,HNW,Standard,Standard Savings,"6163,98"
USER_619,"13793,5724","17319,32031","0,03109462194","0,4903252551","0,4852807171","1036,065026",3,Retail,Standard,Standard Savings,"3108,2"
USER_620,"2039,796321","437,8524918","0,4614011908","0,2826028061","0,5420333451","110,7468659",9,Retail,Standard,Standard Savings,"996,72"
USER_621,"2348,990312","2131,250838","0,4627599409","0,1300711713","0,919038277","160,0745323",6,Retail,Rational Strategist,Standard Savings,"960,45"
USER_622,"4627,8511","2715,665364","0,5437984948","0,3811484079","0,8999095434","285,7058623",5,Retail,Standard,Standard Savings,"1428,53"
USER_623,"6626,625647","85,33072608","0,670958901","0,6288126423","0,4481608734","333,0378969",8,Retail,Standard,Standard Savings,"2664,3"
USER_624,"9630,018341","2270,314307","0,01931840353","0,3626514712","0,2744126316","526,9072032",8,Retail,Standard,Standard Savings,"4215,26"
USER_625,"4603,12563","1599,028904","0,5020126244","0,4950024454","0,3931704346","262,1368596",12,Retail,Standard,Standard Savings,"3145,64"
USER_626,"6208,911092","3526,46593","0,5883077694","0,3004668443","0,3877643285","380,9748732",12,Retail,Standard,Standard Savings,"4571,7"
USER_627,"13762,2894","2050,458073","0,3433533864","0,3929138422","0,286866875","729,1236317",3,Retail,Standard,Standard Savings,"2187,37"
USER_628,"373,7295232","6476,460599","0,6683652266","0,1233382248","0,2685796043","148,2156881",2,Retail,Standard,Standard Savings,"296,43"
USER_629,"2909,366219","3566,060664","0,2281777171","0,3501854681","0,8610629365","216,7895242",2,Retail,Standard,Standard Savings,"433,58"
USER_630,"12494,91875","694,9440492","0,3173723331","0,4030816644","0,06986192068","638,6448185",5,Retail,Standard,Standard Savings,"3193,22"
USER_631,"22557,66754","6932,698439","0,9627553474","0,3737857621","0,6776111821","1266,537346",10,HNW,Standard,Standard Savings,"12665,37"
USER_632,"7167,791122","522,5205018","0,3480703709","0,4824558622","0,1728200515","368,8399661",12,Retail,Standard,Standard Savings,"4426,08"
USER_633,"7595,295024","9133,281762","0,3465008874","0,4977249804","0,3445058934","562,4303864",7,Retail,Standard,Standard Savings,"3937,01"
USER_634,"1133,613385","13398,93163","0,5956806358","0,6385889097","0,06154303413","324,6593018",8,Retail,Anxious Saver,Gold Deposit,"2597,27"
USER_635,"5931,432461","1946,324885","0,9709753299","0,1423210409","0,2699736369","335,4981207",10,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"3354,98"
USER_636,"7606,067991","13028,09761","0,983080446","0,3746579579","0,7684210711","640,8653518",8,Retail,Standard,Standard Savings,"5126,92"
USER_637,"2776,928033","7875,379513","0,5796579637","0,1512080067","0,8850153245","296,3539919",12,Retail,Rational Strategist,Standard Savings,"3556,25"
USER_638,"3136,746119","12783,23431","0,001087019805","0,7212417511","0,2215271519","412,5019921",8,Retail,Anxious Saver,Gold Deposit,"3300,02"
USER_639,"4736,649848","5487,117032","0,9006565508","0,563500484","0,4635478393","346,574833",10,Retail,Standard,Standard Savings,"3465,75"
USER_640,"202,7536075","1343,608407","0,5702379646","0,3199785651","0,4703240479","37,00984851",12,Retail,Standard,Standard Savings,"444,12"
USER_641,"3887,247613","11246,32303","0,3659964083","0,5210166472","0,8735753058","419,2888412",11,Retail,Standard,Standard Savings,"4612,18"
USER_642,"2375,569356","1018,329125","0,829195141","0,4104789886","0,7627990529","139,1450503",3,Retail,Standard,Standard Savings,"417,44"
USER_643,"3967,492302","1198,019863","0,3998324594","0,361792844","0,5130772184","222,3350124",11,Retail,Standard,Standard Savings,"2445,69"
USER_644,"1275,631033","1580,839785","0,0340445062","0,06956221606","0,6707472005","95,39834734",2,Retail,Standard,Standard Savings,"190,8"
USER_645,"22120,799","1813,797885","0,8210722231","0,5526352102","0,8473550539","1142,315908",4,HNW,Standard,Standard Savings,"4569,26"
USER_646,"9003,988139","3612,670302","0,545859401","0,2388567418","0,009538954026","522,452813",1,Retail,Standard,Standard Savings,"522,45"
USER_647,"11366,32958","6249,339624","0,3381435382","0,5630338151","0,4028900311","693,3032714",3,Retail,Standard,Standard Savings,"2079,91"
USER_648,"15567,09032","13032,53659","0,2508923764","0,5910140438","0,9072431673","1039,005248",11,HNW,Standard,Standard Savings,"11429,06"
USER_649,"6900,364218","462,9760736","0,5937974594","0,5293723489","0,7403130308","354,2777324",9,Retail,Standard,Standard Savings,"3188,5"
USER_650,"909,3209452","15435,87954","0,2080495482","0,1430801903","0,5428413743","354,183638",7,Retail,Standard,Standard Savings,"2479,29"
USER_651,"7702,583633","12712,01999","0,3238508866","0,301564178","0,529644527","639,3695814",7,Retail,Standard,Standard Savings,"4475,59"
USER_652,"8839,230579","277,5598085","0,6365303094","0,281556285","0,3477700976","447,5127251",1,Retail,Standard,Standard Savings,"447,51"
USER_653,"13682,16649","2233,945031","0,8815444504","0,3550682037","0,5205205336","728,787225",7,Retail,Standard,Standard Savings,"5101,51"
USER_654,"5650,346494","8387,068747","0,5328903284","0,1938213734","0,6553831995","450,2586996",10,Retail,Standard,Standard Savings,"4502,59"
USER_655,"1364,846667","4728,295784","0,7591063983","0,5434789115","0,4183630384","162,808249",7,Retail,Standard,Standard Savings,"1139,66"
USER_656,"3337,621803","7550,088755","0,7630606038","0,3519011204","0,7141531464","317,8828652",4,Retail,Standard,Standard Savings,"1271,53"
USER_657,"4511,148255","6347,5963","0,6643539527","0,1777621553","0,8612322273","352,5093387",7,Retail,Rational Strategist,Standard Savings,"2467,57"
USER_658,"10382,24612","3433,540909","0,2458383377","0,3234907585","0,1546848482","587,783124",8,Retail,Standard,Standard Savings,"4702,26"
USER_659,"8457,817212","210,45799","0,8667885982","0,2986012703","0,4515470228","427,1000204",3,Retail,Standard,Standard Savings,"1281,3"
USER_660,"4402,067597","4388,574716","0,4362756556","0,5252971667","0,4080200913","307,8748741",10,Retail,Standard,Standard Savings,"3078,75"
USER_661,"43061,95772","248,928226","0,04421074394","0,4578397138","0,687464804","2158,076451",2,HNW,Wealthy Accumulator,Private Banking,"4316,15"
USER_662,"9308,330085","4628,255993","0,2446126701","0,5596959866","0,2498674653","557,9816241",7,Retail,Standard,Standard Savings,"3905,87"
USER_663,"2707,945288","8057,471689","0,7655483541","0,2984817415","0,640250915","296,5466982",5,Retail,Standard,Standard Savings,"1482,73"
USER_664,"1073,430046","4397,284382","0,06913333582","0,5710790074","0,8774892417","141,6171899",5,Retail,Standard,Standard Savings,"708,09"
USER_665,"1658,882926","29082,1886","0,1473644022","0,4757124789","0,4181315998","664,5879182",5,Retail,Standard,Standard Savings,"3322,94"
USER_666,"2823,068494","3042,803291","0,694226816","0,2042552572","0,9110157","202,0094905",7,Retail,Rational Strategist,Standard Savings,"1414,07"
USER_667,"1751,64875","6908,0759","0,8926007897","0,5652976073","0,9931637389","225,7439555",9,Retail,Standard,Standard Savings,"2031,7"
USER_668,"2064,917455","5501,26755","0,6337320051","0,1831831989","0,1060920499","213,2712237",11,Retail,Standard,Standard Savings,"2345,98"
USER_669,"3356,058482","23798,42474","0,2222910538","0,6087248542","0,233053188","643,7714188",8,Retail,Anxious Saver,Gold Deposit,"5150,17"
USER_670,"1904,024337","6245,182192","0,05341376325","0,3403116467","0,9503797515","220,1048607",6,Retail,Standard,Standard Savings,"1320,63"
USER_671,"22707,51449","895,8171335","0,6151265826","0,5139871602","0,9583276865","1153,292067",7,HNW,Standard,Standard Savings,"8073,04"
USER_672,"836,3571259","15563,32033","0,04739857793","0,5590283451","0,09770727539","353,0842629",9,Retail,Standard,Standard Savings,"3177,76"
USER_673,"7434,123501","5509,747652","0,6127220519","0,5529627001","0,01499850038","481,9011281",11,Retail,Standard,Standard Savings,"5300,91"
USER_674,"5283,055565","305,8582082","0,2255799442","0,4700152182","0,1611000233","270,2699424",6,Retail,Standard,Standard Savings,"1621,62"
USER_675,"40386,42166","5358,415371","0,9046560624","0,3523395695","0,9960127834","2126,48939",1,HNW,Wealthy Accumulator,Private Banking,"2126,49"
USER_676,"1188,273457","10733,01218","0,4750926685","0,2404596415","0,1799996166","274,0739164",4,Retail,Standard,Standard Savings,"1096,3"
USER_677,"5072,579937","4302,410347","0,2239384333","0,3264900894","0,5025476067","339,6772038",8,Retail,Standard,Standard Savings,"2717,42"
USER_678,"34890,59664","2184,930875","0,8531453166","0,1867622575","0,8484177264","1788,22845",7,HNW,Rational Strategist,Stock Portfolio,"12517,6"
USER_679,"20062,44062","8599,323815","0,2540353984","0,3974755445","0,02040161069","1175,108507",3,HNW,Standard,Standard Savings,"3525,33"
USER_680,"16986,63034","7628,058201","0,3065990765","0,3230498633","0,6044889823","1001,892681",10,HNW,Standard,Standard Savings,"10018,93"
USER_681,"2982,750835","3928,310052","0,8342778991","0,6128051004","0,2770254489","227,7037428",3,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"683,11"
USER_682,"1873,995328","838,3181741","0,3087920298","0,4704860387","0,8623349164","110,4661299",11,Retail,Standard,Standard Savings,"1215,13"
USER_683,"11045,59599","1444,991261","0,4101637692","0,5862402818","0,2834611493","581,1796246",3,Retail,Standard,Standard Savings,"1743,54"
USER_684,"26503,85095","6706,298528","0,3476656708","0,1412623364","0,6867557203","1459,318518",12,HNW,Standard,Standard Savings,"17511,82"
USER_685,"8136,504219","8201,603713","0,1164003178","0,6560072411","0,6742196324","570,8572852",1,Retail,Standard,Standard Savings,"570,86"
USER_686,"8477,275615","1637,420701","0,03889581225","0,5113785953","0,2214935489","456,6121947",10,Retail,Standard,Standard Savings,"4566,12"
USER_687,"3284,750308","2294,211365","0,7245406741","0,2435309594","0,03479919987","210,1217427",1,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"210,12"
USER_688,"14674,73758","404,0543916","0,6451371239","0,4531264689","0,4092495738","741,817967",6,Retail,Standard,Standard Savings,"4450,91"
USER_689,"2070,779821","6249,419681","0,2823660676","0,4824049005","0,289193152","228,5273847",1,Retail,Standard,Standard Savings,"228,53"
USER_690,"3910,878131","17,91979658","0,295599125","0,2374193136","0,8089777496","195,9023025",5,Retail,Rational Strategist,Standard Savings,"979,51"
USER_691,"5541,445501","238,297005","0,945005783","0,3512830382","0,8003641885","281,8382151",4,Retail,Standard,Standard Savings,"1127,35"
USER_692,"7084,849626","21,76765331","0,9876711272","0,3243315139","0,4570239522","354,6778344",5,Retail,Standard,Standard Savings,"1773,39"
USER_693,"2776,125836","5182,690649","0,4734349032","0,1231869961","0,6065122253","242,4601048",7,Retail,Standard,Standard Savings,"1697,22"
USER_694,"1219,832721","2701,161701","0,8024517455","0,3087672111","0,604259516","115,0148701",6,Retail,Standard,Standard Savings,"690,09"
USER_695,"9431,996574","1765,882221","0,7366858759","0,1340861547","0,8271581484","506,9174731",12,Retail,Rational Strategist,Standard Savings,"6083,01"
USER_696,"3405,633684","12192,08195","0,2973177095","0,08790595347","0,4250024141","414,1233232",9,Retail,Standard,Standard Savings,"3727,11"
USER_697,"8704,530683","1070,936361","0,05856271052","0,1925831446","0,2754466798","456,6452614",6,Retail,Standard,Standard Savings,"2739,87"
USER_698,"1676,647528","2466,304048","0,1425562571","0,5565575558","0,2650349181","133,1584573",9,Retail,Standard,Standard Savings,"1198,43"
USER_699,"6561,21378","14093,10474","0,838294117","0,3497647679","0,5361922793","609,9227839",4,Retail,Standard,Standard Savings,"2439,69"
USER_700,"7605,472481","2785,277766","0,73121382","0,5829110806","0,4491482027","435,9791794",1,Retail,Standard,Standard Savings,"435,98"
USER_701,"532,1465146","4044,964434","0,6643348445","0,4162489392","0,440120771","107,5066144",1,Retail,Standard,Standard Savings,"107,51"
USER_702,"4103,836014","418,7391765","0,1306488317","0,2809080665","0,09113733909","213,5665842",10,Retail,Standard,Standard Savings,"2135,67"
USER_703,"1443,493268","7807,201904","0,6399306875","0,3530709314","0,7186037407","228,3187015",7,Retail,Standard,Standard Savings,"1598,23"
USER_704,"654,7225877","2747,475179","0,7721523315","0,3197558443","0,213736688","87,68563297",3,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"263,06"
USER_705,"46012,01311","8060,08429","0,8606017499","0,1528323421","0,1969536302","2461,802342",2,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"4923,6"
USER_706,"3891,300225","1463,792295","0,01323127919","0,4204131573","0,4127583203","223,8408572",6,Retail,Standard,Standard Savings,"1343,05"
USER_707,"16600,70614","2745,050208","0,6844751019","0,2830190913","0,2277783416","884,9363111",6,HNW,Standard,Standard Savings,"5309,62"
USER_708,"2938,888343","7721,738414","0,0190976556","0,5097939774","0,5838582673","301,3791854",7,Retail,Standard,Standard Savings,"2109,65"
USER_709,"11441,41351","18224,84245","0,7068728455","0,5001005462","0,3714633393","936,5675245",5,Retail,Standard,Standard Savings,"4682,84"
USER_710,"14280,66223","307,3855237","0,6356213647","0,1510124266","0,4489117226","720,1808219",8,Retail,Standard,Standard Savings,"5761,45"
USER_711,"9054,465942","8368,713702","0,1483478629","0,1806748136","0,5371693216","620,0975711",7,Retail,Standard,Standard Savings,"4340,68"
USER_712,"6378,56644","1788,299055","0,7661217513","0,540380793","0,2035355225","354,6943031",2,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"709,39"
USER_713,"5307,578135","4000,803986","0,06834761819","0,3299002119","0,1557516229","345,3949865",1,Retail,Standard,Standard Savings,"345,39"
USER_714,"4290,433017","1713,10134","0,8263987737","0,1790818978","0,8804219029","248,7836777",9,Retail,Rational Strategist,Standard Savings,"2239,05"
USER_715,"26525,56048","4752,411704","0,2619292448","0,7224331586","0,4337237028","1421,326258",5,HNW,Standard,Standard Savings,"7106,63"
USER_716,"17756,07071","2183,25303","0,6888518623","0,1788902805","0,4120936096","931,4685962",12,HNW,Standard,Standard Savings,"11177,62"
USER_717,"33531,76389","2029,437669","0,923689341","0,4475176144","0,03561215027","1717,176948",11,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"18888,95"
USER_718,"1327,285418","193,383533","0,3398270247","0,6418394626","0,4979763026","70,23194158",5,Retail,Standard,Standard Savings,"351,16"
USER_719,"13125,51363","794,7465755","0,5028940779","0,2945900521","0,5541697216","672,1706132",12,Retail,Standard,Standard Savings,"8066,05"
USER_720,"27861,27265","12449,28635","0,463118034","0,1711246843","0,558840871","1642,04936",10,HNW,Standard,Standard Savings,"16420,49"
USER_721,"1999,558097","31819,68632","0,1576113491","0,1356924697","0,7070311693","736,3716312",4,Retail,Rational Strategist,Standard Savings,"2945,49"
USER_722,"688,1031747","7582,483953","0,5903120105","0,2516375738","0,177481835","186,0548378",2,Retail,Standard,Standard Savings,"372,11"
USER_723,"13513,93153","1690,055474","0,7430019185","0,1755229055","0,2522231342","709,4976861",5,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"3547,49"
USER_724,"8544,271442","2574,545904","0,9168748289","0,4210806708","0,8107304652","478,7044902",2,Retail,Standard,Standard Savings,"957,41"
USER_725,"18440,77141","6725,828402","0,8508026016","0,1561458991","0,9471706168","1056,555139",12,HNW,Rational Strategist,Stock Portfolio,"12678,66"
USER_726,"1505,582464","17290,99102","0,5100193797","0,3297110641","0,1359327474","421,0989435",7,Retail,Standard,Standard Savings,"2947,69"
USER_727,"15860,50111","3039,171958","0,7190171545","0,6233484269","0,4976495545","853,8084947",11,HNW,Standard,Standard Savings,"9391,89"
USER_728,"2251,797731","8845,757294","0,8007834134","0,5319851348","0,2141762527","289,5050324",9,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"2605,55"
USER_729,"1787,15199","18458,20083","0,4934887137","0,4326097191","0,06007316835","458,521616",9,Retail,Standard,Standard Savings,"4126,69"
USER_730,"1794,446566","10336,50453","0,1154275607","0,3031268104","0,3255033381","296,452419",11,Retail,Standard,Standard Savings,"3260,98"
USER_731,"16851,03283","1288,349854","0,4379307638","0,4619479181","0,1436876252","868,3186384",6,HNW,Standard,Standard Savings,"5209,91"
USER_732,"10942,13639","40,32146528","0,8424780382","0,413520732","0,7099330734","547,9132488",1,Retail,Standard,Standard Savings,"547,91"
USER_733,"7403,759563","3387,173409","0,5966414054","0,3380416919","0,5337254137","437,9314463",6,Retail,Standard,Standard Savings,"2627,59"
USER_734,"4444,614017","3789,610853","0,724458377","0,2403551884","0,143834471","298,0229179",5,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"1490,11"
USER_735,"20972,02667","1123,538648","0,1852680222","0,5183021076","0,009241588406","1071,072107",4,HNW,Standard,Standard Savings,"4284,29"
USER_736,"4983,127497","1675,08722","0,9643377682","0,3498923244","0,808157049","282,6581193",12,Retail,Standard,Standard Savings,"3391,9"
USER_737,"16960,82663","7244,108628","0,4040805295","0,2723112559","0,1761944062","992,923504",6,HNW,Standard,Standard Savings,"5957,54"
USER_738,"5782,748811","3177,668461","0,6536355227","0,2338796754","0,6062166422","352,6908098",6,Retail,Standard,Standard Savings,"2116,14"
USER_739,"4731,195658","1908,894889","0,01887225459","0,4070648763","0,3369219131","274,7376807",6,Retail,Standard,Standard Savings,"1648,43"
USER_740,"6211,610599","4872,593067","0,1273192623","0,5137689478","0,5854859383","408,0323913",2,Retail,Standard,Standard Savings,"816,06"
USER_741,"3586,452754","5288,691964","0,7820342699","0,4168071903","0,315653627","285,096477",7,Retail,Standard,Standard Savings,"1995,68"
USER_742,"13767,77313","7335,261788","0,9679694455","0,5096524468","0,08693956069","835,0938922",4,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"3340,38"
USER_743,"6986,028157","852,2176777","0,3200553551","0,1305156322","0,2229500086","366,3457614",12,Retail,Standard,Standard Savings,"4396,15"
USER_744,"2642,42531","6764,631637","0,03718073494","0,3080769991","0,1880585665","267,4138982",9,Retail,Standard,Standard Savings,"2406,73"
USER_745,"22983,3985","4574,313661","0,360866602","0,3906720758","0,4280193524","1240,656198",10,HNW,Standard,Standard Savings,"12406,56"
USER_746,"4843,317424","296,4780611","0,01746813028","0,2095961384","0,6582837834","248,0954324",2,Retail,Standard,Standard Savings,"496,19"
USER_747,"7842,823822","7512,919199","0,1923730923","0,2299066044","0,2638060749","542,3995751",5,Retail,Standard,Standard Savings,2712
USER_748,"23694,95609","2415,081896","0,7524720151","0,4551449116","0,0120699353","1233,049442",4,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"4932,2"
USER_749,"9787,993039","2005,231435","0,9370883981","0,2185548529","0,5189373643","529,5042806",9,Retail,Standard,Standard Savings,"4765,54"
USER_750,"1243,146159","2971,716931","0,08744908437","0,3676550657","0,6057594894","121,5916465",4,Retail,Standard,Standard Savings,"486,37"
USER_751,"28106,16684","2124,578328","0,5579007788","0,157600936","0,962870494","1447,799909",8,HNW,Rational Strategist,Stock Portfolio,"11582,4"
USER_752,"9880,769289","2064,606122","0,2538808461","0,08106038732","0,5894708031","535,3305869",8,Retail,Standard,Standard Savings,"4282,64"
USER_753,"4078,263156","8253,32254","0,1390591258","0,1456007288","0,4711725594","368,9796086",6,Retail,Standard,Standard Savings,"2213,88"
USER_754,"1499,768206","664,8306442","0,2189802299","0,7129368775","0,5734016259","88,28502319",6,Retail,Standard,Standard Savings,"529,71"
USER_755,"15800,01396","17633,81456","0,5777630675","0,5257685559","0,9279006299","1142,676989",11,HNW,Standard,Standard Savings,"12569,45"
USER_756,"9677,755076","4047,637002","0,06513450144","0,5547883222","0,8283781456","564,8404938",8,Retail,Standard,Standard Savings,"4518,72"
USER_757,"7624,13858","1010,115816","0,4342185962","0,343927022","0,3229787334","401,4092454",12,Retail,Standard,Standard Savings,"4816,91"
USER_758,"22433,03331","703,3007551","0,135227851","0,1298680993","0,2372543637","1135,71768",12,HNW,Standard,Standard Savings,"13628,61"
USER_759,"15539,90014","4476,433497","0,2726770524","0,3739797445","0,2626336124","866,5236768",10,HNW,Standard,Standard Savings,"8665,24"
USER_760,"1644,913201","5011,959578","0,1907543297","0,3771886673","0,5044210397","182,4848516",9,Retail,Standard,Standard Savings,"1642,36"
USER_761,"3735,625514","272,4169975","0,8829754998","0,5221785414","0,7440494512","192,2296156",5,Retail,Standard,Standard Savings,"961,15"
USER_762,"2856,696185","1391,972771","0,7080113309","0,09904129039","0,5032192072","170,6742647",11,Retail,Standard,Standard Savings,"1877,42"
USER_763,"13623,68062","7935,005583","0,8684625789","0,3941205685","0,06779639583","839,8841426",1,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"839,88"
USER_764,"341,0753986","254,4912187","0,3834628345","0,1500243323","0,7235807004","22,1435943",1,Retail,Rational Strategist,Standard Savings,"22,14"
USER_765,"8437,135564","9658,165994","0,3134133649","0,3123379634","0,8059701287","615,0200981",2,Retail,Standard,Standard Savings,"1230,04"
USER_766,"14374,13716","5367,098662","0,3805871949","0,4186785387","0,2894978651","826,0488312",10,Retail,Standard,Standard Savings,"8260,49"
USER_767,"20936,67344","2849,546443","0,01854819572","0,4380090647","0,6641257393","1103,824601",10,HNW,Standard,Standard Savings,"11038,25"
USER_768,"4186,745935","2126,549976","0,7247042751","0,2629441426","0,4265919011","251,8682963",5,Retail,Standard,Standard Savings,"1259,34"
USER_769,"17218,07964","97,18318702","0,3497724569","0,3472381393","0,8891193557","862,8476455",4,HNW,Standard,Standard Savings,"3451,39"
USER_770,"1172,438851","8720,991607","0,3133238036","0,3297233842","0,8452255582","233,0417747",1,Retail,Standard,Standard Savings,"233,04"
USER_771,"18737,43957","769,9642762","0,5981410654","0,5175082719","0,5254319983","952,2712641",4,HNW,Standard,Standard Savings,"3809,09"
USER_772,"1363,796305","1852,000608","0,4362499117","0,5960423445","0,6915055458","105,2298274",4,Retail,Standard,Standard Savings,"420,92"
USER_773,"5063,146312","4209,47717","0,9808433682","0,5026673433","0,883349701","337,346859",10,Retail,Standard,Standard Savings,"3373,47"
USER_774,"15960,05363","1411,765484","0,3562530429","0,5184516931","0,4957170101","826,2379913",4,HNW,Standard,Standard Savings,"3304,95"
USER_775,"1624,217899","3437,221999","0,6138958422","0,3327034479","0,3132507405","149,9553349",1,Retail,Standard,Standard Savings,"149,96"
USER_776,"2603,930224","8286,391893","0,3116511006","0,494067353","0,7536661379","295,9243491",9,Retail,Standard,Standard Savings,"2663,32"
USER_777,"12810,43098","3179,468796","0,9905949802","0,368801562","0,2200662548","704,1109247",3,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"2112,33"
USER_778,"12730,96172","14877,42756","0,4451110347","0,302335311","0,388531148","934,0966372",4,Retail,Standard,Standard Savings,"3736,39"
USER_779,"10248,44209","9402,973755","0,6341288109","0,5204357897","0,8657272371","700,4815795",5,Retail,Standard,Standard Savings,"3502,41"
USER_780,"11840,01709","2025,120292","0,126721671","0,09421317448","0,7244223403","632,5032604",7,Retail,Rational Strategist,Standard Savings,"4427,52"
USER_781,"7824,691012","2553,8125","0,7330242149","0,6508809961","0,4038110052","442,3108006",6,Retail,Standard,Standard Savings,"2653,86"
USER_782,"2900,836993","2752,397121","0,2692100579","0,3307387323","0,2147445024","200,089792",5,Retail,Standard,Standard Savings,"1000,45"
USER_783,"4241,831938","4919,897087","0,4486132528","0,4436007384","0,3559683908","310,4895386",8,Retail,Standard,Standard Savings,"2483,92"
USER_784,"2004,012745","1689,937024","0,8831330623","0,4546769611","0,2841041492","133,9993777",1,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,134
USER_785,"23908,76139","17409,1864","0,9705525149","0,5225588704","0,1760892879","1543,621798",7,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"10805,35"
USER_786,"8756,090546","4691,202125","0,4245721018","0,5433348411","0,7433329136","531,6285698",12,Retail,Standard,Standard Savings,"6379,54"
USER_787,"5122,456595","2549,144426","0,834802668","0,5069667924","0,2520698869","307,1057183",6,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"1842,63"
